Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
2021-04-10,4051,86,3956.0,9.0,2375.9670144692927,2.122932609232288
2021-04-10,3817811,111794,0.0,3706017.0,6820.296477851697,2.9282224814167077
2021-04-10,60,0,54.0,6.0,1722.652885443583,0.0
2021-04-10,4277,94,4180.0,3.0,12694.784957407022,2.197802197802198
2021-04-10,1574,29,1445.0,100.0,1851.067833286292,1.842439644218552
2021-04-10,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-10,118178,2128,0.0,116050.0,6280.718537414966,1.8006735602227149
2021-04-10,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-10,221712,7630,0.0,214082.0,4058.206578441601,3.441401457746987
2021-04-10,2357,17,2280.0,60.0,6087.607830983005,0.7212558336868902
2021-04-10,0,0,0.0,0.0,,
2021-04-10,210344,5528,0.0,204816.0,6701.841585420251,2.6280759137413
2021-04-11,25,0,22.0,3.0,166.6444474070124,0.0
2021-04-11,1773,14,888.0,871.0,2847.140815441684,0.7896221094190637
2021-04-11,178,1,159.0,18.0,588.6827396897841,0.5617977528089888
2021-04-11,516,2,487.0,27.0,785.1491174680463,0.3875968992248062
2021-04-11,4051,86,3956.0,9.0,2375.9670144692927,2.122932609232288
2021-04-11,3819149,111797,0.0,3707352.0,6822.686736742818,2.92727515998983
2021-04-11,60,0,54.0,6.0,1722.652885443583,0.0
2021-04-11,4277,94,4180.0,3.0,12694.784957407022,2.197802197802198
2021-04-11,1574,29,1445.0,100.0,1851.067833286292,1.842439644218552
2021-04-11,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-11,118267,2129,0.0,116138.0,6285.448554421769,1.8001640356143302
2021-04-11,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-11,221962,7630,0.0,214332.0,4062.782567312796,3.437525342175688
2021-04-11,2357,17,2280.0,60.0,6087.607830983005,0.7212558336868902
2021-04-11,0,0,0.0,0.0,,
2021-04-11,210397,5531,0.0,204866.0,6703.530236411138,2.628839764825544
2021-04-12,25,0,22.0,3.0,166.6444474070124,0.0
2021-04-12,1891,16,998.0,877.0,3036.629036661153,0.8461131676361714
2021-04-12,178,1,159.0,18.0,588.6827396897841,0.5617977528089888
2021-04-12,516,2,487.0,27.0,785.1491174680463,0.3875968992248062
2021-04-12,4051,86,3956.0,9.0,2375.9670144692927,2.122932609232288
2021-04-12,3822371,111810,0.0,3710561.0,6828.442651651029,2.9251477682307656
2021-04-12,60,0,54.0,6.0,1722.652885443583,0.0
2021-04-12,4277,94,4181.0,2.0,12694.784957407022,2.197802197802198
2021-04-12,1574,29,1445.0,100.0,1851.067833286292,1.842439644218552
2021-04-12,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-12,118364,2129,0.0,116235.0,6290.6037414966,1.798688790510628
2021-04-12,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-12,222161,7630,0.0,214531.0,4066.425054454267,3.434446189925324
2021-04-12,2357,17,2283.0,57.0,6087.607830983005,0.7212558336868902
2021-04-12,0,0,0.0,0.0,,
2021-04-12,210447,5531,0.0,204916.0,6705.123303383674,2.628215180069091
2021-04-13,25,0,22.0,3.0,166.6444474070124,0.0
2021-04-13,1912,16,1037.0,859.0,3070.3515167086853,0.8368200836820083
2021-04-13,178,1,159.0,18.0,588.6827396897841,0.5617977528089888
2021-04-13,523,2,498.0,23.0,795.800365185636,0.3824091778202677
2021-04-13,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-13,3824441,111828,0.0,3712613.0,6832.140585809937,2.9240351727219744
2021-04-13,60,0,54.0,6.0,1722.652885443583,0.0
2021-04-13,4277,94,4181.0,2.0,12694.784957407022,2.197802197802198
2021-04-13,1575,29,1445.0,101.0,1852.243861134632,1.8412698412698407
2021-04-13,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-13,118476,2129,0.0,116347.0,6296.556122448979,1.79698841959553
2021-04-13,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-13,222382,7633,0.0,214749.0,4070.470228616404,3.432382117257692
2021-04-13,2360,17,2285.0,58.0,6095.356165091172,0.7203389830508474
2021-04-13,0,0,0.0,0.0,,
2021-04-13,210515,5533,0.0,204982.0,6707.289874466322,2.62831627199962
2021-04-14,25,0,22.0,3.0,166.6444474070124,0.0
2021-04-14,1935,16,1051.0,868.0,3107.28566152265,0.8268733850129198
2021-04-14,178,1,159.0,18.0,588.6827396897841,0.5617977528089888
2021-04-14,523,2,498.0,23.0,795.800365185636,0.3824091778202677
2021-04-14,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-14,3826495,111862,0.0,3714633.0,6835.809936902882,2.923354140015863
2021-04-14,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-14,4290,94,4181.0,15.0,12733.370929921935,2.191142191142191
2021-04-14,1575,29,1445.0,101.0,1852.243861134632,1.8412698412698407
2021-04-14,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-14,118573,2130,0.0,116443.0,6301.711309523808,1.7963617349649583
2021-04-14,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-14,222660,7636,0.0,215024.0,4075.558728241173,3.4294439953292013
2021-04-14,2360,17,2285.0,58.0,6095.356165091172,0.7203389830508474
2021-04-14,0,0,0.0,0.0,,
2021-04-14,210577,5533,0.0,205044.0,6709.265277512267,2.6275424191625865
2021-04-15,25,0,22.0,3.0,166.6444474070124,0.0
2021-04-15,2023,17,1140.0,866.0,3248.598911245644,0.8403361344537815
2021-04-15,178,1,159.0,18.0,588.6827396897841,0.5617977528089888
2021-04-15,523,2,499.0,22.0,795.800365185636,0.3824091778202677
2021-04-15,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-15,3828666,111887,0.0,3716779.0,6839.6883016656775,2.922349455397781
2021-04-15,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-15,4290,94,4181.0,15.0,12733.370929921935,2.191142191142191
2021-04-15,1575,29,1534.0,12.0,1852.243861134632,1.8412698412698407
2021-04-15,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-15,118732,2132,0.0,116600.0,6310.161564625851,1.79564060236499
2021-04-15,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-15,222897,7637,0.0,215260.0,4079.8967656910654,3.4262462034033656
2021-04-15,2367,17,2285.0,65.0,6113.435611343562,0.7182087029995775
2021-04-15,0,0,0.0,0.0,,
2021-04-15,210681,5535,0.0,205146.0,6712.57885681514,2.62719466871716
2021-04-16,25,0,22.0,3.0,166.6444474070124,0.0
2021-04-16,2060,17,1195.0,848.0,3308.014709424631,0.8252427184466019
2021-04-16,187,1,182.0,4.0,618.4475973145484,0.5347593582887701
2021-04-16,525,2,499.0,24.0,798.8435788192331,0.3809523809523809
2021-04-16,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-16,3830891,111917,0.0,3718974.0,6843.6631342760975,2.921435248353451
2021-04-16,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-16,4291,94,4181.0,16.0,12736.339081653856,2.19063155441622
2021-04-16,1575,29,1534.0,12.0,1852.243861134632,1.8412698412698407
2021-04-16,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-16,118851,2133,0.0,116718.0,6316.485969387755,1.7946841002599894
2021-04-16,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-16,223261,7640,0.0,215621.0,4086.5594054875264,3.4220038430357294
2021-04-16,2369,17,2290.0,62.0,6118.6011674156725,0.7176023638666104
2021-04-16,0,0,0.0,0.0,,
2021-04-16,210729,5535,0.0,205194.0,6714.108201108775,2.6265962444656408
2021-04-17,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-17,2123,18,1237.0,868.0,3409.182149567228,0.8478568064060292
2021-04-17,187,1,182.0,4.0,618.4475973145484,0.5347593582887701
2021-04-17,525,2,499.0,24.0,798.8435788192331,0.3809523809523809
2021-04-17,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-17,3832788,111948,0.0,3720840.0,6847.052014034285,2.920798123976593
2021-04-17,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-17,4291,94,4181.0,16.0,12736.339081653856,2.19063155441622
2021-04-17,1575,29,1534.0,12.0,1852.243861134632,1.8412698412698407
2021-04-17,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-17,118950,2135,0.0,116815.0,6321.747448979592,1.794871794871795
2021-04-17,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-17,223471,7642,0.0,215829.0,4090.403236139329,3.4196830908708518
2021-04-17,2369,17,2291.0,61.0,6118.6011674156725,0.7176023638666104
2021-04-17,0,0,0.0,0.0,,
2021-04-17,210729,5535,0.0,205194.0,6714.108201108775,2.6265962444656408
2021-04-18,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-18,2123,18,1237.0,868.0,3409.182149567228,0.8478568064060292
2021-04-18,187,1,182.0,4.0,618.4475973145484,0.5347593582887701
2021-04-18,525,2,499.0,24.0,798.8435788192331,0.3809523809523809
2021-04-18,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-18,3834283,111955,0.0,3722328.0,6849.722744260163,2.91984185830832
2021-04-18,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-18,4291,94,4181.0,16.0,12736.339081653856,2.19063155441622
2021-04-18,1577,29,1538.0,10.0,1854.595916831311,1.8389346861128728
2021-04-18,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-18,119032,2135,0.0,116897.0,6326.10544217687,1.793635324954634
2021-04-18,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-18,223682,7642,0.0,216040.0,4094.2653707466175,3.416457292048533
2021-04-18,2369,17,2291.0,61.0,6118.6011674156725,0.7176023638666104
2021-04-18,0,0,0.0,0.0,,
2021-04-18,210823,5538,0.0,205285.0,6717.103167017142,2.62684811429493
2021-04-19,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-19,2214,20,1290.0,904.0,3555.3128964398693,0.9033423667570007
2021-04-19,187,1,182.0,4.0,618.4475973145484,0.5347593582887701
2021-04-19,525,2,499.0,24.0,798.8435788192331,0.3809523809523809
2021-04-19,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-19,3836833,111957,0.0,3724876.0,6854.278170397948,2.917953426693317
2021-04-19,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-19,4291,94,4181.0,16.0,12736.339081653856,2.19063155441622
2021-04-19,1577,29,1538.0,10.0,1854.595916831311,1.8389346861128728
2021-04-19,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-19,119111,2135,0.0,116976.0,6330.303996598639,1.792445701908304
2021-04-19,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-19,223914,7642,0.0,216272.0,4098.511888419087,3.412917459381727
2021-04-19,2369,17,2291.0,61.0,6118.6011674156725,0.7176023638666104
2021-04-19,0,0,0.0,0.0,,
2021-04-19,210925,5540,0.0,205385.0,6720.353023641114,2.6265260163565247
2021-04-20,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-20,2214,20,1290.0,904.0,3555.3128964398693,0.9033423667570007
2021-04-20,187,1,182.0,4.0,618.4475973145484,0.5347593582887701
2021-04-20,531,2,508.0,21.0,807.9732197200243,0.3766478342749529
2021-04-20,4053,86,3956.0,11.0,2377.1400418770786,2.1218850234394275
2021-04-20,3839002,111985,0.0,3727017.0,6858.152962277499,2.917034166692281
2021-04-20,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-20,4291,94,4181.0,16.0,12736.339081653856,2.19063155441622
2021-04-20,1577,29,1543.0,5.0,1854.595916831311,1.8389346861128728
2021-04-20,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-20,119235,2136,0.0,117099.0,6336.894132653061,1.79142030444081
2021-04-20,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-20,224092,7644,0.0,216448.0,4101.769992495379,3.4110990129054137
2021-04-20,2369,17,2291.0,61.0,6118.6011674156725,0.7176023638666104
2021-04-20,0,0,0.0,0.0,,
2021-04-20,210978,5542,0.0,205436.0,6722.041674632002,2.6268141701978407
2021-04-21,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-21,2226,20,1313.0,893.0,3574.58288503846,0.8984725965858041
2021-04-21,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-21,531,2,509.0,20.0,807.9732197200243,0.3766478342749529
2021-04-21,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-04-21,3840945,112005,0.0,3728940.0,6861.62401835033,2.9160792461230245
2021-04-21,62,0,55.0,7.0,1780.0746482917025,0.0
2021-04-21,4291,94,4181.0,16.0,12736.339081653856,2.19063155441622
2021-04-21,1582,29,1543.0,10.0,1860.476056073008,1.8331226295828065
2021-04-21,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-21,119351,2137,0.0,117214.0,6343.059098639455,1.7905170463590585
2021-04-21,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-21,224365,7643,0.0,216722.0,4106.7669723427225,3.4065027967820294
2021-04-21,2371,17,2316.0,38.0,6123.7667234877845,0.7169970476592156
2021-04-21,0,0,0.0,0.0,,
2021-04-21,211042,5542,0.0,205500.0,6724.080800356847,2.6260175699623773
2021-04-22,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-22,2261,22,1394.0,845.0,3630.787018451014,0.9730207872622734
2021-04-22,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-22,531,2,509.0,20.0,807.9732197200243,0.3766478342749529
2021-04-22,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-04-22,3843260,112016,0.0,3731244.0,6865.759630706788,2.914608951775316
2021-04-22,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-22,4291,94,4182.0,15.0,12736.339081653856,2.19063155441622
2021-04-22,1584,29,1545.0,10.0,1862.828111769687,1.8308080808080809
2021-04-22,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-22,119471,2140,0.0,117331.0,6349.436649659864,1.7912296707987712
2021-04-22,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-22,224596,7646,0.0,216950.0,4110.995186059708,3.404334894655292
2021-04-22,2371,17,2316.0,38.0,6123.7667234877845,0.7169970476592156
2021-04-22,0,0,0.0,0.0,,
2021-04-22,211104,5543,0.0,205561.0,6726.056203402791,2.6257200242534484
2021-04-23,29,0,25.0,4.0,193.3075589921344,0.0
2021-04-23,2284,23,1479.0,782.0,3667.721163264977,1.0070052539404553
2021-04-23,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-23,531,2,509.0,20.0,807.9732197200243,0.3766478342749529
2021-04-23,4111,86,3956.0,69.0,2411.157836702854,2.0919484310386767
2021-04-23,3845537,112054,0.0,3733483.0,6869.8273582815855,2.9138713266833736
2021-04-23,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-23,4283,94,4173.0,16.0,12712.59386779852,2.194723324772356
2021-04-23,1585,29,1545.0,11.0,1864.004139618026,1.8296529968454256
2021-04-23,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-23,119559,2141,0.0,117418.0,6354.113520408163,1.7907476643330908
2021-04-23,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-23,224851,7647,0.0,217204.0,4115.662694708327,3.400918830692325
2021-04-23,2375,17,2326.0,32.0,6134.097835632006,0.7157894736842105
2021-04-23,0,0,0.0,0.0,,
2021-04-23,211162,5543,0.0,205619.0,6727.904161090933,2.624998816074862
2021-04-24,58,0,29.0,29.0,386.6151179842688,0.0
2021-04-24,2315,23,1572.0,720.0,3717.501967144669,0.9935205183585312
2021-04-24,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-24,531,2,509.0,20.0,807.9732197200243,0.3766478342749529
2021-04-24,4111,86,3956.0,69.0,2411.157836702854,2.0919484310386767
2021-04-24,3847341,112081,0.0,3735260.0,6873.050098968866,2.913206809586153
2021-04-24,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-24,4283,94,4183.0,6.0,12712.59386779852,2.194723324772356
2021-04-24,1585,29,1545.0,11.0,1864.004139618026,1.8296529968454256
2021-04-24,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-24,119639,2142,0.0,117497.0,6358.365221088437,1.7903860781183394
2021-04-24,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-24,225028,7651,0.0,217377.0,4118.9024948291335,3.400021330678849
2021-04-24,2376,17,2326.0,33.0,6136.680613668062,0.7154882154882155
2021-04-24,0,0,0.0,0.0,,
2021-04-24,211162,5543,0.0,205619.0,6727.904161090933,2.624998816074862
2021-04-25,58,0,29.0,29.0,386.6151179842688,0.0
2021-04-25,2335,23,1636.0,676.0,3749.6186148089855,0.9850107066381156
2021-04-25,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-25,531,2,509.0,20.0,807.9732197200243,0.3766478342749529
2021-04-25,4111,86,3956.0,69.0,2411.157836702854,2.0919484310386767
2021-04-25,3848742,112088,0.0,3736654.0,6875.552903682215,2.9123282360833747
2021-04-25,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-25,4283,94,4183.0,6.0,12712.59386779852,2.194723324772356
2021-04-25,1586,29,1545.0,12.0,1865.1801674663652,1.828499369482976
2021-04-25,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-25,119712,2142,0.0,117570.0,6362.2448979591845,1.7892943063352045
2021-04-25,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-25,225204,7652,0.0,217552.0,4122.123990994453,3.397808209445658
2021-04-25,2376,17,2326.0,33.0,6136.680613668062,0.7154882154882155
2021-04-25,0,0,0.0,0.0,,
2021-04-25,211224,5546,0.0,205678.0,6729.879564136876,2.6256486005378177
2021-04-26,80,0,29.0,51.0,533.2622317024396,0.0
2021-04-26,2357,24,1724.0,609.0,3784.946927239735,1.0182435299109036
2021-04-26,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-26,541,2,521.0,18.0,823.1892878880097,0.3696857670979667
2021-04-26,4111,86,3956.0,69.0,2411.157836702854,2.0919484310386767
2021-04-26,3850494,112091,0.0,3738403.0,6878.682749405115,2.911081019734091
2021-04-26,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-26,4283,94,4183.0,6.0,12712.59386779852,2.194723324772356
2021-04-26,1587,29,1545.0,13.0,1866.3561953147048,1.8273471959672336
2021-04-26,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-26,119785,2143,0.0,117642.0,6366.124574829932,1.7890386943273364
2021-04-26,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-26,225346,7652,0.0,217694.0,4124.723152673293,3.39566710747029
2021-04-26,2376,17,2326.0,33.0,6136.680613668062,0.7154882154882155
2021-04-26,0,0,0.0,0.0,,
2021-04-26,211321,5548,0.0,205773.0,6732.970114063595,2.6253898098154
2021-04-27,84,0,29.0,55.0,559.9253432875616,0.0
2021-04-27,2362,24,1737.0,601.0,3792.9760891558144,1.0160880609652836
2021-04-27,194,1,183.0,10.0,641.5980421338097,0.5154639175257731
2021-04-27,541,2,521.0,18.0,823.1892878880097,0.3696857670979667
2021-04-27,4111,86,3956.0,69.0,2411.157836702854,2.0919484310386767
2021-04-27,3852904,112107,0.0,3740797.0,6882.988073715727,2.909675403280227
2021-04-27,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-27,4283,94,4183.0,6.0,12712.59386779852,2.194723324772356
2021-04-27,1587,29,1545.0,13.0,1866.3561953147048,1.8273471959672336
2021-04-27,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-27,119894,2143,0.0,117751.0,6371.917517006803,1.7874122141224749
2021-04-27,4,0,4.0,0.0,70.65889418830595,0.0
2021-04-27,225479,7653,0.0,217826.0,4127.157578752768,3.394107655258361
2021-04-27,2379,17,2328.0,34.0,6144.428947776228,0.7145859604875998
2021-04-27,0,0,0.0,0.0,,
2021-04-27,211354,5548,0.0,205806.0,6734.021538265469,2.6249798915563463
2021-04-28,87,0,29.0,58.0,579.9226769764033,0.0
2021-04-28,2374,24,1768.0,582.0,3812.246077754404,1.0109519797809603
2021-04-28,194,1,189.0,4.0,641.5980421338097,0.5154639175257731
2021-04-28,542,2,521.0,19.0,824.7108947048082,0.3690036900369003
2021-04-28,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-04-28,3854733,112134,0.0,3742599.0,6886.255475443573,2.908995253367743
2021-04-28,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-28,4283,94,4185.0,4.0,12712.59386779852,2.194723324772356
2021-04-28,1587,29,1545.0,13.0,1866.3561953147048,1.8273471959672336
2021-04-28,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-28,119992,2144,0.0,117848.0,6377.125850340136,1.786785785719048
2021-04-28,4,0,4.0,4.0,70.65889418830595,0.0
2021-04-28,225683,7654,0.0,218029.0,4130.891585671664,3.391482743494193
2021-04-28,2384,17,2342.0,25.0,6157.342837956507,0.7130872483221476
2021-04-28,0,0,0.0,0.0,,
2021-04-28,211389,5548,0.0,205841.0,6735.136685146244,2.6245452696214087
2021-04-29,91,0,29.0,62.0,606.5857885615251,0.0
2021-04-29,2382,27,1805.0,550.0,3825.0927368201305,1.1335012594458438
2021-04-29,194,1,189.0,4.0,641.5980421338097,0.5154639175257731
2021-04-29,542,2,522.0,18.0,824.7108947048082,0.3690036900369003
2021-04-29,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-04-29,3856836,112149,0.0,3744687.0,6890.0123621760295,2.907797998151853
2021-04-29,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-29,4283,94,4185.0,4.0,12712.59386779852,2.194723324772356
2021-04-29,1587,29,1545.0,13.0,1866.3561953147048,1.8273471959672336
2021-04-29,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-29,120087,2144,0.0,117943.0,6382.17474489796,1.7853722717696336
2021-04-29,4,0,4.0,4.0,70.65889418830595,0.0
2021-04-29,225861,7659,0.0,218202.0,4134.149689747955,3.3910236827075058
2021-04-29,2386,17,2342.0,27.0,6162.508394028617,0.7124895222129086
2021-04-29,0,0,0.0,0.0,,
2021-04-29,211458,5550,0.0,205908.0,6737.335117568344,2.6246346792270807
2021-04-30,93,0,29.0,64.0,619.9173443540861,0.0
2021-04-30,2393,28,1820.0,545.0,3842.7568930355046,1.170079398244881
2021-04-30,194,1,191.0,2.0,641.5980421338097,0.5154639175257731
2021-04-30,543,2,526.0,15.0,826.2325015216068,0.3683241252302026
2021-04-30,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-04-30,3858882,112163,0.0,3746719.0,6893.667421735992,2.906619067387912
2021-04-30,63,0,62.0,1.0,1808.7855297157623,0.0
2021-04-30,4283,94,4185.0,4.0,12712.59386779852,2.194723324772356
2021-04-30,1587,29,1548.0,10.0,1866.3561953147048,1.8273471959672336
2021-04-30,20,1,19.0,0.0,400.0800160032006,5.0
2021-04-30,120195,2145,0.0,118050.0,6387.914540816327,1.784600024959441
2021-04-30,4,0,4.0,4.0,70.65889418830595,0.0
2021-04-30,226052,7659,0.0,218393.0,4137.645745245548,3.3881584768106454
2021-04-30,2388,17,2343.0,28.0,6167.673950100729,0.711892797319933
2021-04-30,0,0,0.0,0.0,,
2021-04-30,211494,5550,0.0,205944.0,6738.482125788568,2.624187920224687
2021-05-01,93,0,29.0,64.0,619.9173443540861,0.0
2021-05-01,2393,28,1820.0,545.0,3842.7568930355046,1.170079398244881
2021-05-01,194,1,191.0,2.0,641.5980421338097,0.5154639175257731
2021-05-01,543,2,526.0,15.0,826.2325015216068,0.3683241252302026
2021-05-01,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-05-01,3860524,112169,0.0,3748355.0,6896.6007588804005,2.905538211911129
2021-05-01,63,0,62.0,1.0,1808.7855297157623,0.0
2021-05-01,4283,94,4186.0,3.0,12712.59386779852,2.194723324772356
2021-05-01,1589,29,1548.0,12.0,1868.708251011384,1.8250471994965387
2021-05-01,20,1,19.0,0.0,400.0800160032006,5.0
2021-05-01,120285,2145,0.0,118140.0,6392.697704081634,1.7832647462277091
2021-05-01,4,0,4.0,0.0,70.65889418830595,0.0
2021-05-01,226227,7660,0.0,218567.0,4140.848937455384,3.385979569193774
2021-05-01,2390,17,2343.0,30.0,6172.83950617284,0.7112970711297071
2021-05-01,0,0,0.0,0.0,,
2021-05-01,211494,5550,0.0,205944.0,6738.482125788568,2.624187920224687
2021-05-02,95,0,29.0,66.0,633.2489001466471,0.0
2021-05-02,2393,28,1820.0,545.0,3842.7568930355046,1.170079398244881
2021-05-02,194,1,191.0,2.0,641.5980421338097,0.5154639175257731
2021-05-02,543,2,526.0,15.0,826.2325015216068,0.3683241252302026
2021-05-02,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-05-02,3861901,112182,0.0,3749719.0,6899.060688994805,2.904838834553242
2021-05-02,63,0,62.0,1.0,1808.7855297157623,0.0
2021-05-02,4283,94,4186.0,3.0,12712.59386779852,2.194723324772356
2021-05-02,1590,29,1548.0,13.0,1869.8842788597235,1.8238993710691824
2021-05-02,20,1,19.0,0.0,400.0800160032006,5.0
2021-05-02,120354,2146,0.0,118208.0,6396.364795918366,1.7830732671951075
2021-05-02,4,0,4.0,0.0,70.65889418830595,0.0
2021-05-02,226373,7660,0.0,218713.0,4143.521314956162,3.383795770697036
2021-05-02,2390,17,2343.0,30.0,6172.83950617284,0.7112970711297071
2021-05-02,0,0,0.0,0.0,,
2021-05-02,211573,5550,0.0,206023.0,6740.999171605175,2.623208065301338
2021-05-03,95,0,29.0,66.0,633.2489001466471,0.0
2021-05-03,2393,28,1820.0,545.0,3842.7568930355046,1.170079398244881
2021-05-03,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
2021-05-03,543,2,526.0,15.0,826.2325015216068,0.3683241252302026
2021-05-03,4055,86,3956.0,13.0,2378.313069284864,2.120838471023428
2021-05-03,3863354,112183,0.0,3751171.0,6901.656388672531,2.903772214505841
2021-05-03,63,0,62.0,1.0,1808.7855297157623,0.0
2021-05-03,4283,94,4186.0,3.0,12712.59386779852,2.194723324772356
2021-05-03,1590,29,1548.0,13.0,1869.8842788597235,1.8238993710691824
2021-05-03,20,1,19.0,0.0,400.0800160032006,5.0
2021-05-03,120418,2146,0.0,118272.0,6399.766156462585,1.7821255958411533
2021-05-03,4,0,4.0,0.0,70.65889418830595,0.0
2021-05-03,226505,7660,0.0,218845.0,4145.937437080153,3.3818238007990997
2021-05-03,2393,17,2343.0,33.0,6180.587840281006,0.710405348934392
2021-05-03,0,0,0.0,0.0,,
2021-05-03,211573,5550,0.0,206023.0,6740.999171605175,2.623208065301338
2021-05-04,95,0,29.0,66.0,633.2489001466471,0.0
2021-05-04,2422,30,1966.0,426.0,3889.326032148764,1.2386457473162675
2021-05-04,216,1,191.0,24.0,714.3565829943446,0.4629629629629629
2021-05-04,545,2,533.0,10.0,829.2757151552039,0.3669724770642202
2021-05-04,4056,86,3956.0,14.0,2378.899582988757,2.120315581854044
2021-05-04,3865013,112186,0.0,3752827.0,6904.620095324525,2.902603432381728
2021-05-04,63,0,62.0,1.0,1808.7855297157623,0.0
2021-05-04,4286,94,4188.0,4.0,12721.498322994272,2.1931871208586093
2021-05-04,1590,29,1548.0,13.0,1869.8842788597235,1.8238993710691824
2021-05-04,20,1,19.0,0.0,400.0800160032006,5.0
2021-05-04,120501,2146,0.0,118355.0,6404.177295918366,1.7808980838333293
2021-05-04,4,0,4.0,0.0,70.65889418830595,0.0
2021-05-04,226644,7660,0.0,218984.0,4148.481686892537,3.37974973967985
2021-05-04,2396,17,2343.0,36.0,6188.336174389174,0.7095158597662772
2021-05-04,0,0,0.0,0.0,,
2021-05-04,211638,5551,0.0,206087.0,6743.07015866947,2.6228749090428
